order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
2183098,22268,25,0,8,19.0,96,8,1,20,deli,lunch meat
2183098,22268,25,0,8,19.0,96,9,0,20,deli,lunch meat
2183098,22268,25,0,8,19.0,13,10,0,20,deli,prepared meals
2183098,22268,25,0,8,19.0,71,11,0,16,dairy eggs,refrigerated pudding desserts
2183098,22268,25,0,8,19.0,107,12,0,19,snacks,chips pretzels
2183098,22268,25,0,8,19.0,107,13,0,19,snacks,chips pretzels
2183098,22268,25,0,8,19.0,108,14,1,16,dairy eggs,other creams cheeses
2183098,22268,25,0,8,19.0,107,15,0,19,snacks,chips pretzels
2183098,22268,25,0,8,19.0,105,16,0,13,pantry,doughs gelatins bake mixes
1729845,62790,38,2,8,5.0,64,1,1,7,beverages,energy sports drinks
1729845,62790,38,2,8,5.0,64,2,0,7,beverages,energy sports drinks
1729845,62790,38,2,8,5.0,24,3,1,4,produce,fresh fruits
1729845,62790,38,2,8,5.0,99,4,0,15,canned goods,canned fruit applesauce
1729845,62790,38,2,8,5.0,112,5,1,3,bakery,bread
1729845,62790,38,2,8,5.0,112,6,0,3,bakery,bread
734974,45441,2,1,13,14.0,75,1,0,17,household,laundry
734974,45441,2,1,13,14.0,85,2,0,17,household,food storage
734974,45441,2,1,13,14.0,116,3,0,1,frozen,frozen produce
734974,45441,2,1,13,14.0,32,4,0,4,produce,packaged produce
1988816,40821,21,6,17,13.0,24,1,1,4,produce,fresh fruits
1988816,40821,21,6,17,13.0,24,2,1,4,produce,fresh fruits
1988816,40821,21,6,17,13.0,83,3,1,4,produce,fresh vegetables
1988816,40821,21,6,17,13.0,120,4,1,16,dairy eggs,yogurt
1988816,40821,21,6,17,13.0,120,5,0,16,dairy eggs,yogurt
1988816,40821,21,6,17,13.0,120,6,0,16,dairy eggs,yogurt
1988816,40821,21,6,17,13.0,98,7,0,7,beverages,juice nectars
1988816,40821,21,6,17,13.0,3,8,0,19,snacks,energy granola bars
1988816,40821,21,6,17,13.0,121,9,1,14,breakfast,cereal
1988816,40821,21,6,17,13.0,112,10,1,3,bakery,bread
1988816,40821,21,6,17,13.0,115,11,1,7,beverages,water seltzer sparkling water
1988816,40821,21,6,17,13.0,24,12,1,4,produce,fresh fruits
1988816,40821,21,6,17,13.0,24,13,1,4,produce,fresh fruits
1988816,40821,21,6,17,13.0,96,14,1,20,deli,lunch meat
1988816,40821,21,6,17,13.0,123,15,1,4,produce,packaged vegetables fruits
1988816,40821,21,6,17,13.0,83,16,1,4,produce,fresh vegetables
1988816,40821,21,6,17,13.0,83,17,1,4,produce,fresh vegetables
1988816,40821,21,6,17,13.0,78,18,1,19,snacks,crackers
1988816,40821,21,6,17,13.0,53,19,1,16,dairy eggs,cream
1988816,40821,21,6,17,13.0,30,20,1,6,international,latino foods
1988816,40821,21,6,17,13.0,83,21,0,4,produce,fresh vegetables
1988816,40821,21,6,17,13.0,3,22,1,19,snacks,energy granola bars
1988816,40821,21,6,17,13.0,106,23,1,12,meat seafood,hot dogs bacon sausage
1988816,40821,21,6,17,13.0,3,24,1,19,snacks,energy granola bars
1988816,40821,21,6,17,13.0,24,25,1,4,produce,fresh fruits
1988816,40821,21,6,17,13.0,69,26,1,15,canned goods,soup broth bouillon
1988816,40821,21,6,17,13.0,59,27,1,15,canned goods,canned meals beans
1988816,40821,21,6,17,13.0,108,28,1,16,dairy eggs,other creams cheeses
1988816,40821,21,6,17,13.0,66,29,0,6,international,asian foods
1988816,40821,21,6,17,13.0,83,30,0,4,produce,fresh vegetables
1988816,40821,21,6,17,13.0,94,31,0,7,beverages,tea
1988816,40821,21,6,17,13.0,83,32,1,4,produce,fresh vegetables
1602876,28048,13,4,11,8.0,115,1,1,7,beverages,water seltzer sparkling water
1602876,28048,13,4,11,8.0,98,2,1,7,beverages,juice nectars
1602876,28048,13,4,11,8.0,115,3,1,7,beverages,water seltzer sparkling water
1602876,28048,13,4,11,8.0,120,4,1,16,dairy eggs,yogurt
1602876,28048,13,4,11,8.0,3,5,1,19,snacks,energy granola bars
1602876,28048,13,4,11,8.0,94,6,1,7,beverages,tea
1602876,28048,13,4,11,8.0,84,7,1,16,dairy eggs,milk
1459392,151873,1,2,6,,38,1,0,1,frozen,frozen meals
1459392,151873,1,2,6,,38,2,0,1,frozen,frozen meals
1459392,151873,1,2,6,,59,3,0,15,canned goods,canned meals beans
1459392,151873,1,2,6,,24,4,0,4,produce,fresh fruits
1459392,151873,1,2,6,,83,5,0,4,produce,fresh vegetables
1459392,151873,1,2,6,,24,6,0,4,produce,fresh fruits
1459392,151873,1,2,6,,83,7,0,4,produce,fresh vegetables
1459392,151873,1,2,6,,21,8,0,16,dairy eggs,packaged cheese
1459392,151873,1,2,6,,83,9,0,4,produce,fresh vegetables
1459392,151873,1,2,6,,9,10,0,9,dry goods pasta,pasta sauce
1459392,151873,1,2,6,,123,11,0,4,produce,packaged vegetables fruits
1459392,151873,1,2,6,,81,12,0,15,canned goods,canned jarred vegetables
1459392,151873,1,2,6,,110,13,0,13,pantry,pickled goods olives
1459392,151873,1,2,6,,72,14,0,13,pantry,condiments
1459392,151873,1,2,6,,123,15,0,4,produce,packaged vegetables fruits
261276,143238,25,5,18,2.0,116,1,0,1,frozen,frozen produce
1642297,145705,17,5,12,9.0,128,1,1,3,bakery,tortillas flat bread
1642297,145705,17,5,12,9.0,84,2,0,16,dairy eggs,milk
1642297,145705,17,5,12,9.0,9,3,0,9,dry goods pasta,pasta sauce
1642297,145705,17,5,12,9.0,12,4,1,9,dry goods pasta,fresh pasta
1642297,145705,17,5,12,9.0,104,5,0,13,pantry,spices seasonings
1642297,145705,17,5,12,9.0,31,6,1,7,beverages,refrigerated
1642297,145705,17,5,12,9.0,111,7,1,17,household,plates bowls cups flatware
1642297,145705,17,5,12,9.0,111,8,1,17,household,plates bowls cups flatware
1642297,145705,17,5,12,9.0,123,9,0,4,produce,packaged vegetables fruits
1642297,145705,17,5,12,9.0,123,10,1,4,produce,packaged vegetables fruits
1642297,145705,17,5,12,9.0,123,11,0,4,produce,packaged vegetables fruits
1642297,145705,17,5,12,9.0,123,12,1,4,produce,packaged vegetables fruits
1642297,145705,17,5,12,9.0,24,13,1,4,produce,fresh fruits
1642297,145705,17,5,12,9.0,24,14,0,4,produce,fresh fruits
1642297,145705,17,5,12,9.0,123,15,0,4,produce,packaged vegetables fruits
1642297,145705,17,5,12,9.0,83,16,1,4,produce,fresh vegetables
1642297,145705,17,5,12,9.0,83,17,0,4,produce,fresh vegetables
1642297,145705,17,5,12,9.0,107,18,1,19,snacks,chips pretzels
1642297,145705,17,5,12,9.0,111,19,0,17,household,plates bowls cups flatware
1642297,145705,17,5,12,9.0,123,20,1,4,produce,packaged vegetables fruits
1642297,145705,17,5,12,9.0,104,21,0,13,pantry,spices seasonings
1642297,145705,17,5,12,9.0,123,22,0,4,produce,packaged vegetables fruits
1642297,145705,17,5,12,9.0,72,23,0,13,pantry,condiments
1642297,145705,17,5,12,9.0,83,24,1,4,produce,fresh vegetables
1642297,145705,17,5,12,9.0,111,25,1,17,household,plates bowls cups flatware
1095100,33274,13,2,12,3.0,94,1,0,7,beverages,tea
1095100,33274,13,2,12,3.0,24,2,0,4,produce,fresh fruits
1095100,33274,13,2,12,3.0,83,3,0,4,produce,fresh vegetables
1095100,33274,13,2,12,3.0,16,4,0,4,produce,fresh herbs
1095100,33274,13,2,12,3.0,83,5,0,4,produce,fresh vegetables
1095100,33274,13,2,12,3.0,24,6,0,4,produce,fresh fruits
1095100,33274,13,2,12,3.0,107,7,0,19,snacks,chips pretzels
1095100,33274,13,2,12,3.0,121,8,1,14,breakfast,cereal
1095100,33274,13,2,12,3.0,84,9,0,16,dairy eggs,milk
1598280,5883,5,2,14,17.0,115,1,1,7,beverages,water seltzer sparkling water
1598280,5883,5,2,14,17.0,83,2,1,4,produce,fresh vegetables
1598280,5883,5,2,14,17.0,4,3,1,9,dry goods pasta,instant foods
1598280,5883,5,2,14,17.0,14,4,1,20,deli,tofu meat alternatives
1598280,5883,5,2,14,17.0,131,5,1,9,dry goods pasta,dry pasta
1598280,5883,5,2,14,17.0,81,6,0,15,canned goods,canned jarred vegetables
1598280,5883,5,2,14,17.0,24,7,1,4,produce,fresh fruits
1598280,5883,5,2,14,17.0,4,8,0,9,dry goods pasta,instant foods
1598280,5883,5,2,14,17.0,24,9,1,4,produce,fresh fruits
1598280,5883,5,2,14,17.0,26,10,0,7,beverages,coffee
1598280,5883,5,2,14,17.0,53,11,0,16,dairy eggs,cream
1598280,5883,5,2,14,17.0,83,12,1,4,produce,fresh vegetables
2361622,66777,3,0,10,3.0,24,1,0,4,produce,fresh fruits
2361622,66777,3,0,10,3.0,42,2,1,1,frozen,frozen vegan vegetarian
2361622,66777,3,0,10,3.0,66,3,0,6,international,asian foods
2361622,66777,3,0,10,3.0,21,4,1,16,dairy eggs,packaged cheese
2361622,66777,3,0,10,3.0,59,5,0,15,canned goods,canned meals beans
2361622,66777,3,0,10,3.0,59,6,0,15,canned goods,canned meals beans
2361622,66777,3,0,10,3.0,81,7,0,15,canned goods,canned jarred vegetables
2361622,66777,3,0,10,3.0,123,8,0,4,produce,packaged vegetables fruits
2361622,66777,3,0,10,3.0,83,9,1,4,produce,fresh vegetables
1912328,84953,55,6,15,0.0,24,1,1,4,produce,fresh fruits
271097,8924,44,0,14,7.0,107,1,1,19,snacks,chips pretzels
2411049,188534,8,3,14,8.0,24,1,1,4,produce,fresh fruits
2411049,188534,8,3,14,8.0,83,2,0,4,produce,fresh vegetables
2411049,188534,8,3,14,8.0,78,3,1,19,snacks,crackers
2411049,188534,8,3,14,8.0,2,4,1,16,dairy eggs,specialty cheeses
2411049,188534,8,3,14,8.0,123,5,1,4,produce,packaged vegetables fruits
2411049,188534,8,3,14,8.0,83,6,1,4,produce,fresh vegetables
2411049,188534,8,3,14,8.0,116,7,1,1,frozen,frozen produce
2411049,188534,8,3,14,8.0,116,8,1,1,frozen,frozen produce
2411049,188534,8,3,14,8.0,31,9,1,7,beverages,refrigerated
2411049,188534,8,3,14,8.0,37,10,0,1,frozen,ice cream ice
2411049,188534,8,3,14,8.0,24,11,1,4,produce,fresh fruits
2411049,188534,8,3,14,8.0,24,12,0,4,produce,fresh fruits
1374169,200333,2,1,21,30.0,116,1,0,1,frozen,frozen produce
1374169,200333,2,1,21,30.0,83,2,0,4,produce,fresh vegetables
1374169,200333,2,1,21,30.0,9,3,0,9,dry goods pasta,pasta sauce
1374169,200333,2,1,21,30.0,108,4,0,16,dairy eggs,other creams cheeses
1374169,200333,2,1,21,30.0,21,5,0,16,dairy eggs,packaged cheese
1374169,200333,2,1,21,30.0,24,6,1,4,produce,fresh fruits
1374169,200333,2,1,21,30.0,37,7,0,1,frozen,ice cream ice
1374169,200333,2,1,21,30.0,16,8,0,4,produce,fresh herbs
1374169,200333,2,1,21,30.0,21,9,0,16,dairy eggs,packaged cheese
1374169,200333,2,1,21,30.0,84,10,1,16,dairy eggs,milk
1374169,200333,2,1,21,30.0,24,11,1,4,produce,fresh fruits
1374169,200333,2,1,21,30.0,83,12,0,4,produce,fresh vegetables
1374169,200333,2,1,21,30.0,116,13,0,1,frozen,frozen produce
1374169,200333,2,1,21,30.0,79,14,0,1,frozen,frozen pizza
1374169,200333,2,1,21,30.0,69,15,0,15,canned goods,soup broth bouillon
1374169,200333,2,1,21,30.0,117,16,0,19,snacks,nuts seeds dried fruit
564722,105520,5,4,14,30.0,64,1,1,7,beverages,energy sports drinks
564722,105520,5,4,14,30.0,31,2,1,7,beverages,refrigerated
564722,105520,5,4,14,30.0,96,3,1,20,deli,lunch meat
564722,105520,5,4,14,30.0,128,4,0,3,bakery,tortillas flat bread
564722,105520,5,4,14,30.0,106,5,1,12,meat seafood,hot dogs bacon sausage
564722,105520,5,4,14,30.0,63,6,0,9,dry goods pasta,grains rice dried goods
564722,105520,5,4,14,30.0,83,7,1,4,produce,fresh vegetables
564722,105520,5,4,14,30.0,31,8,0,7,beverages,refrigerated
564722,105520,5,4,14,30.0,35,9,0,12,meat seafood,poultry counter
2627373,9978,26,2,14,22.0,109,1,1,11,personal care,skin care
1430268,30686,72,3,11,2.0,88,1,1,13,pantry,spreads
1430268,30686,72,3,11,2.0,88,2,1,13,pantry,spreads
1430268,30686,72,3,11,2.0,88,3,1,13,pantry,spreads
1430268,30686,72,3,11,2.0,121,4,1,14,breakfast,cereal
1430268,30686,72,3,11,2.0,130,5,1,14,breakfast,hot cereal pancake mixes
352614,30938,5,6,12,14.0,84,1,1,16,dairy eggs,milk
352614,30938,5,6,12,14.0,24,2,1,4,produce,fresh fruits
352614,30938,5,6,12,14.0,38,3,1,1,frozen,frozen meals
352614,30938,5,6,12,14.0,38,4,1,1,frozen,frozen meals
352614,30938,5,6,12,14.0,38,5,1,1,frozen,frozen meals
352614,30938,5,6,12,14.0,38,6,0,1,frozen,frozen meals
352614,30938,5,6,12,14.0,38,7,0,1,frozen,frozen meals
1525791,45266,4,3,23,28.0,124,1,0,5,alcohol,spirits
1525791,45266,4,3,23,28.0,27,2,0,5,alcohol,beers coolers
1525791,45266,4,3,23,28.0,77,3,0,7,beverages,soft drinks
1525791,45266,4,3,23,28.0,134,4,0,5,alcohol,specialty wines champagnes
46194,110033,67,0,19,4.0,31,1,1,7,beverages,refrigerated
46194,110033,67,0,19,4.0,112,2,1,3,bakery,bread
46194,110033,67,0,19,4.0,37,3,1,1,frozen,ice cream ice
46194,110033,67,0,19,4.0,123,4,1,4,produce,packaged vegetables fruits
46194,110033,67,0,19,4.0,24,5,1,4,produce,fresh fruits
46194,110033,67,0,19,4.0,115,6,1,7,beverages,water seltzer sparkling water
46194,110033,67,0,19,4.0,99,7,1,15,canned goods,canned fruit applesauce
46194,110033,67,0,19,4.0,83,8,1,4,produce,fresh vegetables
46194,110033,67,0,19,4.0,18,9,1,10,bulk,bulk dried fruits vegetables
46194,110033,67,0,19,4.0,43,10,1,3,bakery,buns rolls
46194,110033,67,0,19,4.0,123,11,1,4,produce,packaged vegetables fruits
46194,110033,67,0,19,4.0,36,12,1,16,dairy eggs,butter
46194,110033,67,0,19,4.0,75,13,0,17,household,laundry
46194,110033,67,0,19,4.0,24,14,0,4,produce,fresh fruits
3303143,2313,28,6,9,6.0,83,1,1,4,produce,fresh vegetables
3303143,2313,28,6,9,6.0,83,2,1,4,produce,fresh vegetables
3303143,2313,28,6,9,6.0,83,3,1,4,produce,fresh vegetables
3303143,2313,28,6,9,6.0,54,4,1,17,household,paper goods
3303143,2313,28,6,9,6.0,123,5,1,4,produce,packaged vegetables fruits
3303143,2313,28,6,9,6.0,32,6,1,4,produce,packaged produce
3303143,2313,28,6,9,6.0,111,7,1,17,household,plates bowls cups flatware
3303143,2313,28,6,9,6.0,83,8,0,4,produce,fresh vegetables
3303143,2313,28,6,9,6.0,83,9,1,4,produce,fresh vegetables
3303143,2313,28,6,9,6.0,24,10,1,4,produce,fresh fruits
3303143,2313,28,6,9,6.0,21,11,1,16,dairy eggs,packaged cheese
3303143,2313,28,6,9,6.0,106,12,1,12,meat seafood,hot dogs bacon sausage
3303143,2313,28,6,9,6.0,93,13,0,3,bakery,breakfast bakery
3303143,2313,28,6,9,6.0,123,14,1,4,produce,packaged vegetables fruits
3303143,2313,28,6,9,6.0,120,15,1,16,dairy eggs,yogurt
3303143,2313,28,6,9,6.0,120,16,1,16,dairy eggs,yogurt
1487681,146490,62,3,12,1.0,84,1,1,16,dairy eggs,milk
1487681,146490,62,3,12,1.0,107,2,1,19,snacks,chips pretzels
1172804,97838,7,6,16,30.0,50,1,0,19,snacks,fruit vegetable snacks
1172804,97838,7,6,16,30.0,122,2,0,12,meat seafood,meat counter
1172804,97838,7,6,16,30.0,69,3,0,15,canned goods,soup broth bouillon
1172804,97838,7,6,16,30.0,5,4,0,13,pantry,marinades meat preparation
1172804,97838,7,6,16,30.0,24,5,1,4,produce,fresh fruits
1172804,97838,7,6,16,30.0,24,6,0,4,produce,fresh fruits
1172804,97838,7,6,16,30.0,24,7,1,4,produce,fresh fruits
1172804,97838,7,6,16,30.0,99,8,0,15,canned goods,canned fruit applesauce
1172804,97838,7,6,16,30.0,123,9,0,4,produce,packaged vegetables fruits
1172804,97838,7,6,16,30.0,37,10,0,1,frozen,ice cream ice
1172804,97838,7,6,16,30.0,107,11,1,19,snacks,chips pretzels
1172804,97838,7,6,16,30.0,61,12,1,19,snacks,cookies cakes
1172804,97838,7,6,16,30.0,23,13,1,19,snacks,popcorn jerky
505120,32670,6,6,10,6.0,59,1,0,15,canned goods,canned meals beans
505120,32670,6,6,10,6.0,24,2,0,4,produce,fresh fruits
505120,32670,6,6,10,6.0,93,3,0,3,bakery,breakfast bakery
505120,32670,6,6,10,6.0,21,4,0,16,dairy eggs,packaged cheese
1419709,32485,13,2,18,9.0,83,1,0,4,produce,fresh vegetables
1419709,32485,13,2,18,9.0,123,2,1,4,produce,packaged vegetables fruits
1419709,32485,13,2,18,9.0,83,3,1,4,produce,fresh vegetables
1419709,32485,13,2,18,9.0,91,4,1,16,dairy eggs,soy lactosefree
1419709,32485,13,2,18,9.0,24,5,1,4,produce,fresh fruits
1419709,32485,13,2,18,9.0,86,6,1,16,dairy eggs,eggs
882911,136724,29,5,13,11.0,72,1,1,13,pantry,condiments
882911,136724,29,5,13,11.0,24,2,1,4,produce,fresh fruits
882911,136724,29,5,13,11.0,53,3,1,16,dairy eggs,cream
882911,136724,29,5,13,11.0,123,4,1,4,produce,packaged vegetables fruits
882911,136724,29,5,13,11.0,108,5,1,16,dairy eggs,other creams cheeses
882911,136724,29,5,13,11.0,24,6,1,4,produce,fresh fruits
882911,136724,29,5,13,11.0,24,7,1,4,produce,fresh fruits
882911,136724,29,5,13,11.0,107,8,0,19,snacks,chips pretzels
882911,136724,29,5,13,11.0,129,9,0,1,frozen,frozen appetizers sides
882911,136724,29,5,13,11.0,21,10,0,16,dairy eggs,packaged cheese
882911,136724,29,5,13,11.0,45,11,1,19,snacks,candy chocolate
882911,136724,29,5,13,11.0,57,12,1,14,breakfast,granola
11171,183146,45,3,16,1.0,36,1,1,16,dairy eggs,butter
11171,183146,45,3,16,1.0,107,2,1,19,snacks,chips pretzels
11171,183146,45,3,16,1.0,93,3,1,3,bakery,breakfast bakery
11171,183146,45,3,16,1.0,85,4,0,17,household,food storage
11171,183146,45,3,16,1.0,67,5,0,20,deli,fresh dips tapenades
11171,183146,45,3,16,1.0,125,6,1,19,snacks,trail mix snack mix
11171,183146,45,3,16,1.0,77,7,1,7,beverages,soft drinks
11171,183146,45,3,16,1.0,78,8,1,19,snacks,crackers
2587168,185427,3,3,17,21.0,94,1,1,7,beverages,tea
2587168,185427,3,3,17,21.0,115,2,1,7,beverages,water seltzer sparkling water
2587168,185427,3,3,17,21.0,112,3,0,3,bakery,bread
2587168,185427,3,3,17,21.0,54,4,1,17,household,paper goods
2587168,185427,3,3,17,21.0,28,5,0,5,alcohol,red wines
2587168,185427,3,3,17,21.0,120,6,0,16,dairy eggs,yogurt
2587168,185427,3,3,17,21.0,53,7,1,16,dairy eggs,cream
2587168,185427,3,3,17,21.0,81,8,1,15,canned goods,canned jarred vegetables
2587168,185427,3,3,17,21.0,75,9,1,17,household,laundry
2587168,185427,3,3,17,21.0,85,10,0,17,household,food storage
1134167,18645,15,0,12,3.0,120,1,1,16,dairy eggs,yogurt
2881059,136317,16,0,15,19.0,31,1,1,7,beverages,refrigerated
2881059,136317,16,0,15,19.0,52,2,0,1,frozen,frozen breakfast
2881059,136317,16,0,15,19.0,86,3,1,16,dairy eggs,eggs
2881059,136317,16,0,15,19.0,53,4,1,16,dairy eggs,cream
2881059,136317,16,0,15,19.0,59,5,1,15,canned goods,canned meals beans
2881059,136317,16,0,15,19.0,9,6,1,9,dry goods pasta,pasta sauce
2881059,136317,16,0,15,19.0,21,7,1,16,dairy eggs,packaged cheese
2881059,136317,16,0,15,19.0,21,8,1,16,dairy eggs,packaged cheese
2881059,136317,16,0,15,19.0,78,9,1,19,snacks,crackers
2881059,136317,16,0,15,19.0,83,10,1,4,produce,fresh vegetables
2881059,136317,16,0,15,19.0,3,11,1,19,snacks,energy granola bars
2881059,136317,16,0,15,19.0,107,12,1,19,snacks,chips pretzels
2881059,136317,16,0,15,19.0,67,13,1,20,deli,fresh dips tapenades
2881059,136317,16,0,15,19.0,83,14,1,4,produce,fresh vegetables
3254047,60588,3,0,16,30.0,21,1,0,16,dairy eggs,packaged cheese
2774851,200594,4,0,19,30.0,16,1,1,4,produce,fresh herbs
2774851,200594,4,0,19,30.0,89,2,0,13,pantry,salad dressing toppings
2774851,200594,4,0,19,30.0,104,3,0,13,pantry,spices seasonings
2774851,200594,4,0,19,30.0,63,4,0,9,dry goods pasta,grains rice dried goods
2774851,200594,4,0,19,30.0,119,5,1,1,frozen,frozen dessert
2774851,200594,4,0,19,30.0,95,6,0,15,canned goods,canned meat seafood
2774851,200594,4,0,19,30.0,12,7,0,9,dry goods pasta,fresh pasta
2774851,200594,4,0,19,30.0,111,8,1,17,household,plates bowls cups flatware
2774851,200594,4,0,19,30.0,72,9,1,13,pantry,condiments
2774851,200594,4,0,19,30.0,31,10,1,7,beverages,refrigerated
2774851,200594,4,0,19,30.0,16,11,0,4,produce,fresh herbs
752352,85396,13,6,13,14.0,2,1,1,16,dairy eggs,specialty cheeses
752352,85396,13,6,13,14.0,84,2,1,16,dairy eggs,milk
752352,85396,13,6,13,14.0,108,3,1,16,dairy eggs,other creams cheeses
3370532,110211,25,4,19,4.0,58,1,1,1,frozen,frozen breads doughs
3370532,110211,25,4,19,4.0,120,2,1,16,dairy eggs,yogurt
3370532,110211,25,4,19,4.0,107,3,1,19,snacks,chips pretzels
3370532,110211,25,4,19,4.0,108,4,1,16,dairy eggs,other creams cheeses
3370532,110211,25,4,19,4.0,34,5,1,1,frozen,frozen meat seafood
3370532,110211,25,4,19,4.0,112,6,1,3,bakery,bread
967038,76523,58,2,13,5.0,91,1,0,16,dairy eggs,soy lactosefree
967038,76523,58,2,13,5.0,86,2,1,16,dairy eggs,eggs
967038,76523,58,2,13,5.0,36,3,1,16,dairy eggs,butter
967038,76523,58,2,13,5.0,128,4,1,3,bakery,tortillas flat bread
967038,76523,58,2,13,5.0,14,5,1,20,deli,tofu meat alternatives
967038,76523,58,2,13,5.0,112,6,1,3,bakery,bread
3314980,52890,20,2,17,1.0,81,1,1,15,canned goods,canned jarred vegetables
3314980,52890,20,2,17,1.0,78,2,1,19,snacks,crackers
3314980,52890,20,2,17,1.0,26,3,1,7,beverages,coffee
2220438,496,43,1,16,7.0,88,1,1,13,pantry,spreads
2220438,496,43,1,16,7.0,84,2,1,16,dairy eggs,milk
2220438,496,43,1,16,7.0,91,3,1,16,dairy eggs,soy lactosefree
2220438,496,43,1,16,7.0,92,4,1,18,babies,baby food formula
2220438,496,43,1,16,7.0,24,5,1,4,produce,fresh fruits
2220438,496,43,1,16,7.0,50,6,1,19,snacks,fruit vegetable snacks
1761757,58036,8,3,9,19.0,24,1,1,4,produce,fresh fruits
1761757,58036,8,3,9,19.0,30,2,1,6,international,latino foods
609509,106575,4,1,19,19.0,111,1,0,17,household,plates bowls cups flatware
609509,106575,4,1,19,19.0,31,2,1,7,beverages,refrigerated
609509,106575,4,1,19,19.0,28,3,0,5,alcohol,red wines
609509,106575,4,1,19,19.0,30,4,0,6,international,latino foods
609509,106575,4,1,19,19.0,17,5,0,13,pantry,baking ingredients
609509,106575,4,1,19,19.0,127,6,0,11,personal care,body lotions soap
609509,106575,4,1,19,19.0,83,7,0,4,produce,fresh vegetables
609509,106575,4,1,19,19.0,89,8,0,13,pantry,salad dressing toppings
609509,106575,4,1,19,19.0,66,9,0,6,international,asian foods
609509,106575,4,1,19,19.0,54,10,1,17,household,paper goods
609509,106575,4,1,19,19.0,66,11,0,6,international,asian foods
609509,106575,4,1,19,19.0,98,12,0,7,beverages,juice nectars
609509,106575,4,1,19,19.0,54,13,0,17,household,paper goods
320191,84095,36,4,10,5.0,84,1,1,16,dairy eggs,milk
320191,84095,36,4,10,5.0,115,2,1,7,beverages,water seltzer sparkling water
320191,84095,36,4,10,5.0,106,3,1,12,meat seafood,hot dogs bacon sausage
320191,84095,36,4,10,5.0,86,4,1,16,dairy eggs,eggs
340649,24732,2,0,11,13.0,120,1,1,16,dairy eggs,yogurt
340649,24732,2,0,11,13.0,22,2,1,11,personal care,hair care
340649,24732,2,0,11,13.0,22,3,1,11,personal care,hair care
340649,24732,2,0,11,13.0,91,4,0,16,dairy eggs,soy lactosefree
340649,24732,2,0,11,13.0,91,5,0,16,dairy eggs,soy lactosefree
340649,24732,2,0,11,13.0,121,6,0,14,breakfast,cereal
340649,24732,2,0,11,13.0,21,7,0,16,dairy eggs,packaged cheese
340649,24732,2,0,11,13.0,123,8,0,4,produce,packaged vegetables fruits
340649,24732,2,0,11,13.0,21,9,0,16,dairy eggs,packaged cheese
340649,24732,2,0,11,13.0,69,10,0,15,canned goods,soup broth bouillon
340649,24732,2,0,11,13.0,42,11,0,1,frozen,frozen vegan vegetarian
769690,65510,1,2,11,,24,1,0,4,produce,fresh fruits
769690,65510,1,2,11,,54,2,0,17,household,paper goods
769690,65510,1,2,11,,69,3,0,15,canned goods,soup broth bouillon
769690,65510,1,2,11,,112,4,0,3,bakery,bread
769690,65510,1,2,11,,129,5,0,1,frozen,frozen appetizers sides
769690,65510,1,2,11,,53,6,0,16,dairy eggs,cream
769690,65510,1,2,11,,131,7,0,9,dry goods pasta,dry pasta
769690,65510,1,2,11,,9,8,0,9,dry goods pasta,pasta sauce
1985640,42971,1,3,11,,120,1,0,16,dairy eggs,yogurt
1985640,42971,1,3,11,,83,2,0,4,produce,fresh vegetables
1985640,42971,1,3,11,,123,3,0,4,produce,packaged vegetables fruits
1985640,42971,1,3,11,,24,4,0,4,produce,fresh fruits
1985640,42971,1,3,11,,24,5,0,4,produce,fresh fruits
1985640,42971,1,3,11,,66,6,0,6,international,asian foods
2108739,190415,5,5,18,10.0,37,1,1,1,frozen,ice cream ice
2108739,190415,5,5,18,10.0,107,2,1,19,snacks,chips pretzels
2108739,190415,5,5,18,10.0,121,3,1,14,breakfast,cereal
2108739,190415,5,5,18,10.0,79,4,1,1,frozen,frozen pizza
2108739,190415,5,5,18,10.0,77,5,1,7,beverages,soft drinks
2108739,190415,5,5,18,10.0,96,6,1,20,deli,lunch meat
2108739,190415,5,5,18,10.0,43,7,1,3,bakery,buns rolls
2108739,190415,5,5,18,10.0,121,8,1,14,breakfast,cereal
2108739,190415,5,5,18,10.0,107,9,1,19,snacks,chips pretzels
2108739,190415,5,5,18,10.0,93,10,1,3,bakery,breakfast bakery
2108739,190415,5,5,18,10.0,24,11,1,4,produce,fresh fruits
2108739,190415,5,5,18,10.0,123,12,1,4,produce,packaged vegetables fruits
2108739,190415,5,5,18,10.0,26,13,0,7,beverages,coffee
2108739,190415,5,5,18,10.0,81,14,1,15,canned goods,canned jarred vegetables
2108739,190415,5,5,18,10.0,37,15,0,1,frozen,ice cream ice
2108739,190415,5,5,18,10.0,37,16,1,1,frozen,ice cream ice
2108739,190415,5,5,18,10.0,37,17,0,1,frozen,ice cream ice
2108739,190415,5,5,18,10.0,37,18,0,1,frozen,ice cream ice
2108739,190415,5,5,18,10.0,107,19,0,19,snacks,chips pretzels
2108739,190415,5,5,18,10.0,40,20,0,8,pets,dog food care
2108739,190415,5,5,18,10.0,51,21,1,13,pantry,preserved dips spreads
2992218,108257,34,6,4,1.0,24,1,1,4,produce,fresh fruits
2992218,108257,34,6,4,1.0,107,2,1,19,snacks,chips pretzels
2992218,108257,34,6,4,1.0,38,3,1,1,frozen,frozen meals
